row_id,row_id_raw,VideoID,CommentDate,UserName,Comment,clean_comment,label_text,auto_label_raw,auto_label_context,auto_label_calibrated,auto_label,manual_label,final_label,positive_score,negative_score,neutral_score,sentiment_score,confidence,neg_signal,pos_signal,ambiguous_case,cash_response_category,needs_review,priority_score,review_priority_reason,context_rule_reason,calibration_reason,catatan_reviewer,Like,ScrapeDate
R00045,52,YLq9NVWk23U,2022-12-01 03:02:29,@ramanzad8547,"Betul Banget. 
Apalagi ngandalin operator, 
Pernah ngerasain pake 3 dan Telkomsel. Masuk ke Indomaret, bawa hape sama dompet, pake shopee pay lagi gangguan, pake CC Ga bisa, debit ga bisa. 
Akhirnya ke ATM ambil Cash, 
Bayangkan kalo di ATM gangguan juga... Dah lah ...","Betul Banget. Apalagi ngandalin operator, Pernah ngerasain pake 3 dan Telkomsel. Masuk ke Indomaret, bawa hape sama dompet, pake shopee pay lagi gangguan, pake CC Ga bisa, debit ga bisa. Akhirnya ke ATM ambil Cash, Bayangkan kalo di ATM gangguan juga... Dah lah ...","betul banget. apalagi ngandalin operator, pernah ngerasain pake 3 dan telkomsel. masuk ke indomaret, bawa hape sama dompet, pake shopee pay lagi gangguan, pake cc ga bisa, debit ga bisa. akhirnya ke atm ambil cash, bayangkan kalo di atm gangguan juga... dah lah ...",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628588
R00046,53,YLq9NVWk23U,2022-12-01 03:57:56,@bewokq9872,DmaNa kita bisa mendapatkan rupiah Digital,DmaNa kita bisa mendapatkan rupiah Digital,dmana kita bisa mendapatkan rupiah digital,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628566
R00047,54,YLq9NVWk23U,2022-12-01 04:17:58,@Don69Know,Halloo pak wowiekkkk... Kapan dibahas nihhh E Rupiahnya,Halloo pak wowiekkkk... Kapan dibahas nihhh E Rupiahnya,halloo pak wowiekkkk... kapan dibahas nihhh e rupiahnya,Netral,Netral,Netral,Netral,Netral,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628565
R00048,55,YLq9NVWk23U,2022-12-01 04:37:15,@adipati5621,Selamat datang digital rupiah dan selamat tinggal uang kertas,Selamat datang digital rupiah dan selamat tinggal uang kertas,selamat datang digital rupiah dan selamat tinggal uang kertas,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628564
R00049,56,YLq9NVWk23U,2022-12-01 05:03:59,@mumarfaruq9811,Ngakak liat komentarnya wkwk,Ngakak liat komentarnya wkwk,ngakak liat komentarnya wkwk,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628609
R00050,57,YLq9NVWk23U,2022-12-01 05:08:11,@hidayatjbr9016,"@HypeBizz pokok iku wes,,sakarep,yg penting tdk merugikan kita,,,,seperti dollar yg merugikan","pokok iku wes,,sakarep,yg penting tdk merugikan kita,,,,seperti dollar yg merugikan","pokok iku wes,,sakarep,yg penting tdk merugikan kita,,,,seperti dollar yg merugikan",Netral,Netral,Positif,Positif,Negatif,Negatif,0,0,0,0,0.0,0,1,not_ambiguous,Tidak teridentifikasi,True,13,confidence rendah; netral dengan sinyal; label berubah dari raw; label berubah saat kalibrasi,Tidak berubah,Netral->Positif (fallback W3),,2,2026-05-16 10:11:39.628618
R00051,58,YLq9NVWk23U,2022-12-01 05:28:57,@diskastory4180,Yg ada terjun terus... Nyangkut.... 😂,Yg ada terjun terus... Nyangkut....,yg ada terjun terus... nyangkut....,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628602
R00052,59,YLq9NVWk23U,2022-12-01 05:32:46,@sidhi279,"@@IndonesiaMaju BASMI semua BISNIS BUZZER n LATAHers nya, termasuk BUZZER PENJILAT / PEMBENCI PEMERINTAH, BUZZER KHILAF, BUZZER JESU !!! 

*Semua Bisnis BUZZER harus dibasmi !!! Biar gak ada lagi duit utk anak muda pengangguran.","BASMI semua BISNIS BUZZER n LATAHers nya, termasuk BUZZER PENJILAT PEMBENCI PEMERINTAH, BUZZER KHILAF, BUZZER JESU !!! Semua Bisnis BUZZER harus dibasmi !!! Biar gak ada lagi duit utk anak muda pengangguran.","basmi semua bisnis buzzer n latahers nya, termasuk buzzer penjilat pembenci pemerintah, buzzer khilaf, buzzer jesu !!! semua bisnis buzzer harus dibasmi !!! biar gak ada lagi duit utk anak muda pengangguran.",Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:40.935404
R00053,60,YLq9NVWk23U,2022-12-01 05:36:09,@MasterFuad5,Ow yang jaman pilpres mentrinya sibuk debat itu ya,Ow yang jaman pilpres mentrinya sibuk debat itu ya,ow yang jaman pilpres mentrinya sibuk debat itu ya,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628609
R00054,61,YLq9NVWk23U,2022-12-01 05:50:34,@bosbesar2095,Saya siap borong emas karena mau beli minyak Rusia harus pakai emas,Saya siap borong emas karena mau beli minyak Rusia harus pakai emas,saya siap borong emas karena mau beli minyak rusia harus pakai emas,Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,2,2026-05-16 10:11:39.628561
R00055,62,YLq9NVWk23U,2022-12-01 05:58:59,@muhammadfuad3162,Ide bosman mardigu ini,Ide bosman mardigu ini,ide bosman mardigu ini,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628560
R00056,63,YLq9NVWk23U,2022-12-01 06:08:39,@kopiseribusatu7698,"bisa saya simpulkan rupiah digital hanya mengganti swift dan gpn untuk wilayah asean dan kemungkinan di masa depan seluruh dunia

tidak ada semangat cyrpto sama sekali

mudah mudahan walau tidak bisa mengikuti btc(mining) bisa mengikuti sedikit prinsip eth(setiap beberapa periode di burn)",bisa saya simpulkan rupiah digital hanya mengganti swift dan gpn untuk wilayah asean dan kemungkinan di masa depan seluruh dunia tidak ada semangat cyrpto sama sekali mudah mudahan walau tidak bisa mengikuti btc mining bisa mengikuti sedikit prinsip eth setiap beberapa periode di burn,bisa saya simpulkan rupiah digital hanya mengganti swift dan gpn untuk wilayah asean dan kemungkinan di masa depan seluruh dunia tidak ada semangat cyrpto sama sekali mudah mudahan walau tidak bisa mengikuti btc mining bisa mengikuti sedikit prinsip eth setiap beberapa periode di burn,Positif,Positif,Positif,Positif,,Positif,2,0,0,2,1.0,0,2,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628557
R00057,64,YLq9NVWk23U,2022-12-01 06:10:29,@medyalone6701,saya pedagang kayu. lebih senang uang digital dengan pembayaran sistem transfer. untuk meminimalisir uang palsu. karena tunai banyak yang palsu,saya pedagang kayu. lebih senang uang digital dengan pembayaran sistem transfer. untuk meminimalisir uang palsu. karena tunai banyak yang palsu,saya pedagang kayu. lebih senang uang digital dengan pembayaran sistem transfer. untuk meminimalisir uang palsu. karena tunai banyak yang palsu,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628571
R00058,66,YLq9NVWk23U,2022-12-01 06:29:24,@spepe20,Yes bisa di hack ni target baru,Yes bisa di hack ni target baru,yes bisa di hack ni target baru,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628556
R00059,67,YLq9NVWk23U,2022-12-01 06:31:05,@nasimicin,"Haha, very funny.
BI itu yang mau pegang kapan burn kapan printing.","Haha, very funny. BI itu yang mau pegang kapan burn kapan printing.","haha, very funny. bi itu yang mau pegang kapan burn kapan printing.",Netral,Netral,Netral,Netral,Netral,Netral,0,0,2,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628558
R00060,68,YLq9NVWk23U,2022-12-01 06:32:11,@nasimicin,dollar naik 10% terhadap rupiah lho 🤣,dollar naik 10 terhadap rupiah lho,dollar naik 10 terhadap rupiah lho,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628618
R00061,69,YLq9NVWk23U,2022-12-01 06:36:44,@anggaadypratama7286,"gak bakal pernah mati, soalnya anda aja mengakses internet baik itu google atau medsos aja itu gak pernah mati selama 24 jam setiap hari. kalo mau tau anda ngakses internet aja itu karena komputer server dan server gak bakal pernah mati, sekalinya mati bakal otomatis di backup.","gak bakal pernah mati, soalnya anda aja mengakses internet baik itu google atau medsos aja itu gak pernah mati selama 24 jam setiap hari. kalo mau tau anda ngakses internet aja itu karena komputer server dan server gak bakal pernah mati, sekalinya mati bakal otomatis di backup.","gak bakal pernah mati, soalnya anda aja mengakses internet baik itu google atau medsos aja itu gak pernah mati selama 24 jam setiap hari. kalo mau tau anda ngakses internet aja itu karena komputer server dan server gak bakal pernah mati, sekalinya mati bakal otomatis di backup.",Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,1,not_ambiguous,Akses teknologi dan infrastruktur,True,2,isu uang tunai,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628597
R00062,70,YLq9NVWk23U,2022-12-01 06:42:04,@Sadartua,"Mau digital rupiah maupun uang buat saya sama aja. manusia tidak bisa di percaya.mengapa kita nabung uang FIAT atau digital ketika mereka bisa cetak atau print bisa.simpanlah emas,perak, bensin, bitcoin.karena para manusia itu tidak bisa print emas, bitcoin,perak melainkan harus ditambang.mengapa disuruh menabung uang tetapi manusia itu bisa print rupiah di bank.","Mau digital rupiah maupun uang buat saya sama aja. manusia tidak bisa di percaya.mengapa kita nabung uang FIAT atau digital ketika mereka bisa cetak atau print bisa.simpanlah emas,perak, bensin, bitcoin.karena para manusia itu tidak bisa print emas, bitcoin,perak melainkan harus ditambang.mengapa disuruh menabung uang tetapi manusia itu bisa print rupiah di bank.","mau digital rupiah maupun uang buat saya sama aja. manusia tidak bisa di percaya.mengapa kita nabung uang fiat atau digital ketika mereka bisa cetak atau print bisa.simpanlah emas,perak, bensin, bitcoin.karena para manusia itu tidak bisa print emas, bitcoin,perak melainkan harus ditambang.mengapa disuruh menabung uang tetapi manusia itu bisa print rupiah di bank.",Netral,Netral,Netral,Netral,Netral,Netral,0,0,2,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628555
R00063,71,YLq9NVWk23U,2022-12-01 06:51:18,@andiqalfizaputra5987,Pantas mata uang baru dan pecahan 75rb kurang beredar banyak. Mau fokus ke digital,Pantas mata uang baru dan pecahan 75rb kurang beredar banyak. Mau fokus ke digital,pantas mata uang baru dan pecahan 75rb kurang beredar banyak. mau fokus ke digital,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628554
R00064,72,YLq9NVWk23U,2022-12-01 06:53:45,@andiqalfizaputra5987,"@anggaadypratama7286 kalau kita2 saja yg sering komen di medsos sih iya, tapi ntar kepasar yg ndk punya HP gimana?","kalau kita2 saja yg sering komen di medsos sih iya, tapi ntar kepasar yg ndk punya HP gimana?","kalau kita2 saja yg sering komen di medsos sih iya, tapi ntar kepasar yg ndk punya hp gimana?",Netral,Netral,Netral,Netral,Netral,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628598
R00065,73,YLq9NVWk23U,2022-12-01 07:01:14,@anggaadypratama7286,"@andiqalfizaputra5987 perasaan bukan mematikan uang kertas, tapi nambah currency baru deh.","perasaan bukan mematikan uang kertas, tapi nambah currency baru deh.","perasaan bukan mematikan uang kertas, tapi nambah currency baru deh.",Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628599
R00066,74,YLq9NVWk23U,2022-12-01 08:04:29,@pelangiindah4654,Mantab tancap gas Indonesia dalam digital RUPIAH,Mantab tancap gas Indonesia dalam digital RUPIAH,mantab tancap gas indonesia dalam digital rupiah,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,2,2026-05-16 10:11:39.628554
R00067,75,YLq9NVWk23U,2022-12-01 08:55:15,@sultantan4386,"gak kebayang kalau sampai bisa di ekploit auto krisis ni negara, sekelas etherium aja yng banyak devepoernya masih suka ada celahnya","gak kebayang kalau sampai bisa di ekploit auto krisis ni negara, sekelas etherium aja yng banyak devepoernya masih suka ada celahnya","gak kebayang kalau sampai bisa di ekploit auto krisis ni negara, sekelas etherium aja yng banyak devepoernya masih suka ada celahnya",Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,2,2026-05-16 10:11:39.628552
R00068,79,YLq9NVWk23U,2022-12-01 10:26:37,@altherion8357,Info airdropnya sir ? 🗿,Info airdropnya sir ?,info airdropnya sir ?,Netral,Netral,Netral,Netral,Netral,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628548
R00069,81,YLq9NVWk23U,2022-12-01 10:52:02,@initiallblast,"bank bank komersil di-cecokin/dikerdilkan closed system semua nih : #1 BI QRis online tp ribet screenshot/foto2 segala shg efektifnya masih kasir onsite aja deh, ...#2 BI fast & BI rtgs untuk akomodasi bank bank komersil/atm alias yg masih uang kertas kyk pasar becek, ...#3 BI gpn (akomodasi debit card nya bank bank komersil juga di kasir on site juga)  ...ternyata roadmap garuda BI alias dsrupsi bank bank komersil urus uang kertas aja, ga terlibat token digital rupiah kah?🤔  ...berarti, saat nya bank bank komersil cari selamatnya/survive adopsi hi tech crypto lah lewat lengan aset nya/investment bank model, msh pingin co-exist dg BI digitalisasi full by pass bank bank komersil, bank bank komersil ud bisa ga dianggap lg/ga diakomodasi lg bisa2..hmm..malah bersaing bank bank / open bank (swasta / teknologi) dg BI (negara yg bukan inovator tech ya beli2 aja teknologi impor) deh","bank bank komersil di cecokin dikerdilkan closed system semua nih BI QRis online tp ribet screenshot foto2 segala shg efektifnya masih kasir onsite aja deh, ... BI fast BI rtgs untuk akomodasi bank bank komersil atm alias yg masih uang kertas kyk pasar becek, ... BI gpn akomodasi debit card nya bank bank komersil juga di kasir on site juga ...ternyata roadmap garuda BI alias dsrupsi bank bank komersil urus uang kertas aja, ga terlibat token digital rupiah kah? ...berarti, saat nya bank bank komersil cari selamatnya survive adopsi hi tech crypto lah lewat lengan aset nya investment bank model, msh pingin co exist dg BI digitalisasi full by pass bank bank komersil, bank bank komersil ud bisa ga dianggap lg ga diakomodasi lg bisa2..hmm..malah bersaing bank bank open bank swasta teknologi dg BI negara yg bukan inovator tech ya beli2 aja teknologi impor deh","bank bank komersil di cecokin dikerdilkan closed system semua nih bi qris online tp ribet screenshot foto2 segala shg efektifnya masih kasir onsite aja deh, ... bi fast bi rtgs untuk akomodasi bank bank komersil atm alias yg masih uang kertas kyk pasar becek, ... bi gpn akomodasi debit card nya bank bank komersil juga di kasir on site juga ...ternyata roadmap garuda bi alias dsrupsi bank bank komersil urus uang kertas aja, ga terlibat token digital rupiah kah? ...berarti, saat nya bank bank komersil cari selamatnya survive adopsi hi tech crypto lah lewat lengan aset nya investment bank model, msh pingin co exist dg bi digitalisasi full by pass bank bank komersil, bank bank komersil ud bisa ga dianggap lg ga diakomodasi lg bisa2..hmm..malah bersaing bank bank open bank swasta teknologi dg bi negara yg bukan inovator tech ya beli2 aja teknologi impor deh",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-1,0,-1,1.0,1,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628546
R00070,82,YLq9NVWk23U,2022-12-01 11:18:28,@Lantanum057,"Mantap bang, auto banyak peluang nih apoteker,,,","Mantap bang, auto banyak peluang nih apoteker,,,","mantap bang, auto banyak peluang nih apoteker,,,",Positif,Positif,Positif,Positif,,Positif,2,0,0,2,1.0,0,1,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:40.935393
R00071,83,YLq9NVWk23U,2022-12-01 12:02:55,@cookize5535,bro itu di ecosystem nya. apa pernah Ethereum nya langsung kena hack ?,bro itu di ecosystem nya. apa pernah Ethereum nya langsung kena hack ?,bro itu di ecosystem nya. apa pernah ethereum nya langsung kena hack ?,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,1,-2,0.6667,1,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628552
R00072,84,YLq9NVWk23U,2022-12-01 12:15:28,@olays0189,Blockchain apa yang dipake klo TF ke luar,Blockchain apa yang dipake klo TF ke luar,blockchain apa yang dipake klo tf ke luar,Netral,Netral,Netral,Netral,Netral,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628542
R00073,85,YLq9NVWk23U,2022-12-01 12:47:22,@sultantan4386,"Ya Bug di smart contractnya yg belum lama kejadian, kalau gak salah alarm clock exploit","Ya Bug di smart contractnya yg belum lama kejadian, kalau gak salah alarm clock exploit","ya bug di smart contractnya yg belum lama kejadian, kalau gak salah alarm clock exploit",Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628553
R00074,86,YLq9NVWk23U,2022-12-01 13:43:04,@wikanbadplay5025,Moga nilai rupiah meningkat 🎉🎉🎉,Moga nilai rupiah meningkat,moga nilai rupiah meningkat,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,3,2026-05-16 10:11:39.628542
R00075,87,YLq9NVWk23U,2022-12-01 17:22:18,@emilmafazi4364,Ketika pemerintah rentan hacker tapi masih kekeh rupiah digital,Ketika pemerintah rentan hacker tapi masih kekeh rupiah digital,ketika pemerintah rentan hacker tapi masih kekeh rupiah digital,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-4,0,-4,1.0,2,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628541
R00076,88,YLq9NVWk23U,2022-12-02 03:17:36,@topglobal6675,gw pengen ibu Sri Mulyani jadi menteri ekonomi terussssss,gw pengen ibu Sri Mulyani jadi menteri ekonomi terussssss,gw pengen ibu sri mulyani jadi menteri ekonomi terussssss,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,2,2026-05-16 10:11:39.628539
R00077,90,YLq9NVWk23U,2022-12-02 04:44:37,@edokeboe,Money is Power to Control... 😊,Money is Power to Control...,money is power to control...,Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:39.628578
R00078,91,YLq9NVWk23U,2022-12-02 07:07:27,@syawalamripulungan4095,"Biasanya CNBC menolak Digital Curency.
Ini mau gk mau, makan ludah sendiri.
Karena Rupiah bakal masuk BlockChain.

Wellcome to Blockchain.","Biasanya CNBC menolak Digital Curency. Ini mau gk mau, makan ludah sendiri. Karena Rupiah bakal masuk BlockChain. Wellcome to Blockchain.","biasanya cnbc menolak digital curency. ini mau gk mau, makan ludah sendiri. karena rupiah bakal masuk blockchain. wellcome to blockchain.",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-3,0,-3,1.0,1,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:39.628537
