row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category,text_nb_svm
R04611,gU62EuPDWaY,2026-05-08 06:41:53,@ArdhyYTApril,"Ya elah indonesia mau ikuy spt itu,ktp elektronik aja masih difotokopi","Ya elah indonesia mau ikuy spt itu,ktp elektronik aja masih difotokopi",Netral,Tidak teridentifikasi,elah indonesia mau ikuy spt ktp elektronik aja fotokopi
R01032,Bn_MTSqW3bE,2022-12-23 23:50:57,@Dekyarista,rupiah digital ya scan QR transaksinya,rupiah digital ya scan QR transaksinya,Netral,Tidak teridentifikasi,rupiah digital scan qr transaksi
R04742,gU62EuPDWaY,2026-05-08 08:21:34,@okepedia,Masih ada ratusan juta manusia yang miskin yang sulit akses internet.,Masih ada ratusan juta manusia yang miskin yang sulit akses internet.,Negatif,Tidak teridentifikasi,ratus juta manusia miskin sulit akses internet
R03542,wMPGW76Iy9A,2024-09-19 07:05:34,@baguspribadi8319,"Hahaha rupiah digital, aman gk tuh? Kmaren2 kena hack gk bisa benerin, malah dikasihani sm hackernya wkwkwk 😂","Hahaha rupiah digital, aman gk tuh? Kmaren2 kena hack gk bisa benerin, malah dikasihani sm hackernya wkwkwk",Negatif,Keamanan data dan kontrol,hahaha rupiah digital aman tidak tuh kmaren kena hack tidak benerin malah kasihan sm hackernya wkwkwk
R03658,SxMdI5sabb0,2025-04-01 12:35:08,@historymychanel8930,"Bukan belum efesien  tapi pembodohan umat .
Semoga uang digital gk ada di negara kita.",Bukan belum efesien tapi pembodohan umat . Semoga uang digital gk ada di negara kita.,Netral,Tidak teridentifikasi,bukan belum efesien bodoh umat moga uang digital tidak negara
R01959,SxMdI5sabb0,2023-02-08 21:40:07,@alsantamaalsantama6131,"Untuk menghanguskan uang yg terpendam, dibunker .","Untuk menghanguskan uang yg terpendam, dibunker .",Netral,Tidak teridentifikasi,hangus uang pendam dibunker
R01347,SxMdI5sabb0,2023-01-29 07:05:58,@NgomonginUang,"Tapi ada kok, di daerah dengan pelat nomor D, ada salah satu penjual yang hanya mau dibayar pake cash aja, dan itu tetep rame jualannya 🤔","Tapi ada kok, di daerah dengan pelat nomor D, ada salah satu penjual yang hanya mau dibayar pake cash aja, dan itu tetep rame jualannya",Netral,Kebutuhan terhadap uang tunai,kok daerah pelat nomor d salah satu jual mau bayar pake uang tunai aja tetep rame jual
R02596,ebkamQER1nM,2024-08-08 06:33:05,@fh69gaming50,Otak udang ini nyaranin bitcoin 😂,Otak udang ini nyaranin bitcoin,Netral,Tidak teridentifikasi,otak udang nyaranin bitcoin
R04110,KqjkU_AQCJE,2026-01-17 00:56:20,@USTADZSAMSULLUMAJANG-m4x,"KACAU KALAU GURU DIATUR ORANG2 BUKAN GURU😭 TUKIN MEREKA LANCAR SETIAP BULAN TANPA ALASAN, TAPI TUNJANGAN GURU DITUNDA TERUS SAMPAI NANGIS😭","KACAU KALAU GURU DIATUR ORANG2 BUKAN GURU TUKIN MEREKA LANCAR SETIAP BULAN TANPA ALASAN, TAPI TUNJANGAN GURU DITUNDA TERUS SAMPAI NANGIS",Netral,Tidak teridentifikasi,kacau kalau guru atur orang bukan guru tukin lancar bulan tanpa alas tunjang guru tunda terus nang
R03299,PMuEX5Qbmzo,2024-08-14 23:59:13,@Dino-zf1jg,"apakah bakal ada CENTRAL BANK nya CDBC ? seperti BIS nya sekarang ?

dan jika negara2 punya CDBC ..  currency apa/siapa yg bakal dipakai untuk para CBDC saling bertransaksi?",apakah bakal ada CENTRAL BANK nya CDBC ? seperti BIS nya sekarang ? dan jika negara2 punya CDBC .. currency apa siapa yg bakal dipakai untuk para CBDC saling bertransaksi?,Netral,Tidak teridentifikasi,bakal central bank nya cdbc bis nya sekarang negara punya cdbc currency apa siapa bakal pakai central bank digital currency saling transaksi
R02825,ebkamQER1nM,2024-08-13 06:10:39,@dolphin_97,Baru B.I punya decentral pool dari uang digital [liquidats stavilitas,Baru B.I punya decentral pool dari uang digital liquidats stavilitas,Netral,Tidak teridentifikasi,baru b i punya decentral pool uang digital liquidats stavilitas
R01441,SxMdI5sabb0,2023-01-29 11:09:37,@jeremiabnsiregar3196,wah kalau tanpa kyc dan monitoring yg ketat cuocok bgt utk money laundring nih....,wah kalau tanpa kyc dan monitoring yg ketat cuocok bgt utk money laundring nih....,Netral,Tidak teridentifikasi,wah kalau tanpa kyc monitoring ketat cuocok banget money laundring nih
R01862,SxMdI5sabb0,2023-02-03 04:53:20,@rinawanmantap5919,"@NgomonginUang jaringan internet listrik dan keamanan harus ditingkatkan dulu terus sosialisasi ke masyarakat tentang uang digital sebelum menerapkan uang digital secara pasif

Selain sosialisasi juga praktek jadi masyarakat bisa langsung mempelajari uang digital",jaringan internet listrik dan keamanan harus ditingkatkan dulu terus sosialisasi ke masyarakat tentang uang digital sebelum menerapkan uang digital secara pasif Selain sosialisasi juga praktek jadi masyarakat bisa langsung mempelajari uang digital,Netral,Literasi dan kesiapan masyarakat,jaring internet listrik aman tingkat dulu terus sosialisasi masyarakat uang digital terap uang digital pasif sosialisasi praktek jadi masyarakat langsung ajar uang digital
R03996,ebkamQER1nM,2025-11-14 01:06:00,@kh3nsin_himura148,Sama aja.. uang di dana juga digital,Sama aja.. uang di dana juga digital,Netral,Tidak teridentifikasi,sama aja uang dana digital
R04087,KqjkU_AQCJE,2026-01-16 19:51:53,@cakrawala0303,Harus ya nyebut Indonesia dengan honoha? jika kita sendiri tdk bisa menghargai negaranya bagaimana dengan dengan orang asing?,Harus ya nyebut Indonesia dengan honoha? jika kita sendiri tdk bisa menghargai negaranya bagaimana dengan dengan orang asing?,Netral,Tidak teridentifikasi,nyebut indonesia honoha sendiri tidak harga negara bagaimana orang asing
R03908,ebkamQER1nM,2025-11-04 09:03:13,@JuliantoLianu,@ronald9193iya maksudnya topup pakai itu cuman di buat khusus kayak ada model gambar dari mata uang kayak kripto soalnya kalau kripto itu rata2 buatan perusahaan kecuali bitcoin dan sewaktu-waktu bisa scam karna mengandung sistem ponzi (kepercayaan serta yakin harganya akan naik) dari kripto karna bukan alat pembayaran yg sah di buat suatu negara kecuali USDT,maksudnya topup pakai itu cuman di buat khusus kayak ada model gambar dari mata uang kayak kripto soalnya kalau kripto itu rata2 buatan perusahaan kecuali bitcoin dan sewaktu waktu bisa scam karna mengandung sistem ponzi kepercayaan serta yakin harganya akan naik dari kripto karna bukan alat pembayaran yg sah di buat suatu negara kecuali USDT,Negatif,Tidak teridentifikasi,maksud topup pakai cuman khusus model gambar mata uang kripto soal kalau kripto rata buat usaha bitcoin waktu waktu scam kandung sistem ponzi percaya yakin harga naik kripto bukan alat bayar sah suatu negara usdt
R03001,PMuEX5Qbmzo,2024-08-13 15:33:22,@Ahmadzam1919,"*Jose: Bayangin satu negara di hack*

*Netizen : dari taun kemaren juga udh kebobolan* 😂",Jose Bayangin satu negara di hack Netizen dari taun kemaren juga udh kebobolan,Negatif,Keamanan data dan kontrol,jose bayangin satu negara hack netizen taun kemaren udh bobol
R02368,SxMdI5sabb0,2024-05-28 07:51:55,@milkyrinoa5921,"Tinggalin dollar itu yg penting, kita bisa kerjasama sama yg anti dollar gpp US bisa printing uang seenaknya kita yg susah kerja apa2 jual beli keluar negri pakai dollar","Tinggalin dollar itu yg penting, kita bisa kerjasama sama yg anti dollar gpp US bisa printing uang seenaknya kita yg susah kerja apa2 jual beli keluar negri pakai dollar",Negatif,Tidak teridentifikasi,tinggalin dollar penting kerjasama sama anti dollar tidak apa apa us printing uang enak susah kerja apa jual beli keluar negri pakai dollar
R04887,gU62EuPDWaY,2026-05-08 11:47:58,@Vall_Ey,"Kalo ini diterapkan negara wajib dituntut tidak boleh mati listrik 1 detik pun, ato internet wajib lancar di seluruh penjuru dunia, tanpa terkecuali, kalo di satu tempat ada yg tak terjangkau dua2nya sekaligus, negara wajib memberi ganti rugi ke rakyat2nya","Kalo ini diterapkan negara wajib dituntut tidak boleh mati listrik 1 detik pun, ato internet wajib lancar di seluruh penjuru dunia, tanpa terkecuali, kalo di satu tempat ada yg tak terjangkau dua2nya sekaligus, negara wajib memberi ganti rugi ke rakyat2nya",Netral,Tidak teridentifikasi,kalau terap negara wajib tuntut tidak mati listrik detik ato internet wajib lancar seluruh penjuru dunia tanpa kecuali kalau satu tempat tidak jangkau nya sekaligus negara wajib beri ganti rugi rakyat nya
R05170,gU62EuPDWaY,2026-05-09 21:20:56,@joran_bamboe,"KALAU INDONESIA GINANAPUN CARANYA TETAP ADA CELA UNTUK KORUPSI,,,😂","KALAU INDONESIA GINANAPUN CARANYA TETAP ADA CELA UNTUK KORUPSI,,,",Negatif,Kepercayaan terhadap regulator,kalau indonesia gana cara tetap cela korupsi
R04225,KqjkU_AQCJE,2026-01-18 03:44:15,@mhdarifsetiawan,"Sama aj, duit cash juga bisa di maling/dirampok.","Sama aj, duit cash juga bisa di maling dirampok.",Netral,Tidak teridentifikasi,sama aj uang uang tunai maling rampok
R02659,ebkamQER1nM,2024-08-08 11:35:59,@pejuangkebenaran007,CBDC AKN JDI BLUNDER BESAR BUAT EKONOMI EKUADOR 🇮🇩🇮🇩,CBDC AKN JDI BLUNDER BESAR BUAT EKONOMI EKUADOR,Netral,Tidak teridentifikasi,central bank digital currency akn jdi blunder besar ekonomi ekuador
R01535,SxMdI5sabb0,2023-01-30 01:25:52,@NgomonginUang,"Informasi ini udah bergulir cukup lama, dan bisa kita lihat sampe sejauh ini masih cukup stabil kok 😎","Informasi ini udah bergulir cukup lama, dan bisa kita lihat sampe sejauh ini masih cukup stabil kok",Netral,Tidak teridentifikasi,informasi udah gulir cukup lama lihat sampe jauh cukup stabil kok
R02605,ebkamQER1nM,2024-08-08 07:09:06,@BANGZEN866,SEKELAS SISTEM PEMERINTAHAN AJA MASIH SERING KENA HACK APA LAGI SISTEM UANG ELEYRONIK,SEKELAS SISTEM PEMERINTAHAN AJA MASIH SERING KENA HACK APA LAGI SISTEM UANG ELEYRONIK,Negatif,Keamanan data dan kontrol,kelas sistem perintah aja sering kena hack apa sistem uang eleyronik
R03336,ebkamQER1nM,2024-08-15 07:43:55,@dampuawang2897,"permasalahannya bukan teknologinya, tapi sdm nya. bahaya kalo mentalnya masih bobrok","permasalahannya bukan teknologinya, tapi sdm nya. bahaya kalo mentalnya masih bobrok",Negatif,Tidak teridentifikasi,masalah bukan teknologi sumber daya manusia nya bahaya kalau mental bobrok
R04596,gU62EuPDWaY,2026-05-08 06:34:49,@f.muhammad_nurikram,Memikirkan apakah mungkin di dunia ini mata uang hanya 1 dengan berbasis digital apakah bisa?,Memikirkan apakah mungkin di dunia ini mata uang hanya 1 dengan berbasis digital apakah bisa?,Netral,Tidak teridentifikasi,pikir mungkin dunia mata uang bas digital
R04779,gU62EuPDWaY,2026-05-08 09:13:53,@soegilar,"Masa dimana pengusaha jadi budak penguasa, yang lebih penting mekanisme pembuatan akun/dompet akan seperti apa,, apakah mencontek blockchain yang sudah populer atau kyc, terus sistem proteksinya akan bagaimana, karena orang tua dan yang tidak melek teknologi lebih mungkin akan dibuatkan dompet oleh orang lain itu jadi mirip seperti pembuatan rekening dibuatin lembaga untuk bansos dan beasiswa yang pada akhirnya penarikan dikuasai oleh orang tertentu dari oleh pemilik aslinya, jika itu berbentuk dompet pribadi maka masalah yang ditimbulkan akan sangat komplek. Itu hanya masalah dalam skala kecil,,, dalam skala besar uang para orang kaya akan diketahui dan jadi target hacker atau pajak dan penyitaan secara otomatis, kemudian cara pemulihan akan seperti apa jika cbdc berbentuk blockchain untuk orang yang kehilangan akses,,","Masa dimana pengusaha jadi budak penguasa, yang lebih penting mekanisme pembuatan akun dompet akan seperti apa,, apakah mencontek blockchain yang sudah populer atau kyc, terus sistem proteksinya akan bagaimana, karena orang tua dan yang tidak melek teknologi lebih mungkin akan dibuatkan dompet oleh orang lain itu jadi mirip seperti pembuatan rekening dibuatin lembaga untuk bansos dan beasiswa yang pada akhirnya penarikan dikuasai oleh orang tertentu dari oleh pemilik aslinya, jika itu berbentuk dompet pribadi maka masalah yang ditimbulkan akan sangat komplek. Itu hanya masalah dalam skala kecil,,, dalam skala besar uang para orang kaya akan diketahui dan jadi target hacker atau pajak dan penyitaan secara otomatis, kemudian cara pemulihan akan seperti apa jika cbdc berbentuk blockchain untuk orang yang kehilangan akses,,",Negatif,Keamanan data dan kontrol,masa usaha jadi budak kuasa lebih penting mekanisme buat akun dompet apa contek blokchain populer kyc terus sistem proteksi bagaimana orang tua tidak melek teknologi lebih mungkin buat dompet orang jadi mirip buat rekening dibuatin lembaga bansos beasiswa akhir tari asai orang tentu milik asli bentuk dompet pribadi masalah timbul sangat komplek masalah skala kecil skala besar uang orang kaya tahu jadi target hacker pajak sita otomatis kemudian cara pulih apa central bank digital currency bentuk blokchain orang hilang akses
R00628,Bn_MTSqW3bE,2022-12-13 00:25:56,@Muhammadsany-q3c,semoga pi network nih,semoga pi network nih,Netral,Tidak teridentifikasi,moga pi network nih
R01694,SxMdI5sabb0,2023-01-30 09:44:37,@NgomonginUang,Perlu waktu yang panjang agar bisa sosialisasi ini dengan baik terutama kalau udah bicara lintas generasi,Perlu waktu yang panjang agar bisa sosialisasi ini dengan baik terutama kalau udah bicara lintas generasi,Positif,Literasi dan kesiapan masyarakat,perlu waktu panjang sosialisasi baik utama kalau udah bicara lintas generasi
R02027,SxMdI5sabb0,2023-02-12 22:11:40,@DAN-hr4tm,Dulu melarang sekarang ikutan.  Ga paham,Dulu melarang sekarang ikutan. Ga paham,Netral,Literasi dan kesiapan masyarakat,dulu larang sekarang ikut tidak paham
R04958,gU62EuPDWaY,2026-05-08 13:46:24,@dirtybubblev6909,"Aku jadi inget, kalau suatu saat nanti mata uang dunia bukan lagi kertas.","Aku jadi inget, kalau suatu saat nanti mata uang dunia bukan lagi kertas.",Netral,Tidak teridentifikasi,aku jadi inget kalau suatu mata uang dunia bukan kertas
R02471,ebkamQER1nM,2024-08-08 01:46:32,@ahmadxren5940,"@bigquake lah walaupun bukan punya Indonesia
Tetapi berdiri ny tetap lh di negara Indonesia
Setiap data per bank kan harus memiliki data pribadi dan data pribadi itu sudah di data oleh pemerintah
Jadi masi saja gak ada hubungannya dengan pemerintah

Bahkan BI selagi pemegang kendali uang milik pemerintah yang berada di luar negeri

Trus apa ada tau negara' Zimbabwe bukan kah mreka punya bank juga
Karena bank pemerintah mreka lah mencetak uang berlebih maka turun ny mata uang di negara tersebut.bahkan tidak dapat di gunakan.
Nah masi bertanya lagi gak ada hubungannya
Semua negara itu butuu bank dan bank butuh negara",lah walaupun bukan punya Indonesia Tetapi berdiri ny tetap lh di negara Indonesia Setiap data per bank kan harus memiliki data pribadi dan data pribadi itu sudah di data oleh pemerintah Jadi masi saja gak ada hubungannya dengan pemerintah Bahkan BI selagi pemegang kendali uang milik pemerintah yang berada di luar negeri Trus apa ada tau negara' Zimbabwe bukan kah mreka punya bank juga Karena bank pemerintah mreka lah mencetak uang berlebih maka turun ny mata uang di negara tersebut.bahkan tidak dapat di gunakan. Nah masi bertanya lagi gak ada hubungannya Semua negara itu butuu bank dan bank butuh negara,Negatif,Tidak teridentifikasi,lah walaupun bukan punya indonesia diri ny tetap lh negara indonesia data per bank kan milik data pribadi data pribadi data perintah jadi mas tidak hubung perintah bahkan bank indonesia pegang kendali uang milik perintah ada luar negeri trus apa tau negara zimbabwe bukan mreka punya bank bank perintah mreka lah cetak uang lebih turun ny mata uang negara sebut bahkan tidak guna nah mas tanya tidak hubung semua negara butuu bank bank butuh negara
R03650,PMuEX5Qbmzo,2025-03-07 07:43:18,@Eben_Heazer,Klu ini sampai terwujud berarti hacker lah yg menjadi raja sultan kalau bisa membobol sistem CBDC,Klu ini sampai terwujud berarti hacker lah yg menjadi raja sultan kalau bisa membobol sistem CBDC,Negatif,Keamanan data dan kontrol,kalau wujud arti hacker lah jadi raja sultan kalau bobol sistem central bank digital currency
R00235,CQr5wbSc-TI,2022-12-05 13:26:05,@respeksejati,Kok 'thumbnail' nya gitu amat sih. Yang keren dong :-),Kok 'thumbnail' nya gitu amat sih. Yang keren dong,Positif,Tidak teridentifikasi,kok thumbnail nya gitu sih keren dong
R03021,PMuEX5Qbmzo,2024-08-13 16:15:20,@adityabedol328,Pemimpin yg baik dan tidak korup di Indonesia mimpi di siang bolong broo,Pemimpin yg baik dan tidak korup di Indonesia mimpi di siang bolong broo,Negatif,Tidak teridentifikasi,pimpin baik tidak korup indonesia mimpi siang bolong broo
R04100,KqjkU_AQCJE,2026-01-16 23:13:30,@penonton3104,Indonesia juga harus hati hati ini buat pelajaran buat kita semua!,Indonesia juga harus hati hati ini buat pelajaran buat kita semua!,Netral,Tidak teridentifikasi,indonesia hati hati ajar semua
R04415,KqjkU_AQCJE,2026-02-04 06:34:43,@asaz1988,Terlalu mengejar kesenangan hidup maka seperti ini😂,Terlalu mengejar kesenangan hidup maka seperti ini,Netral,Tidak teridentifikasi,terlalu kejar senang hidup
