row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category
R03001,PMuEX5Qbmzo,2024-08-13 15:33:22,@Ahmadzam1919,"*Jose: Bayangin satu negara di hack*

*Netizen : dari taun kemaren juga udh kebobolan* 😂",Jose Bayangin satu negara di hack Netizen dari taun kemaren juga udh kebobolan,Negatif,Keamanan data dan kontrol
R02368,SxMdI5sabb0,2024-05-28 07:51:55,@milkyrinoa5921,"Tinggalin dollar itu yg penting, kita bisa kerjasama sama yg anti dollar gpp US bisa printing uang seenaknya kita yg susah kerja apa2 jual beli keluar negri pakai dollar","Tinggalin dollar itu yg penting, kita bisa kerjasama sama yg anti dollar gpp US bisa printing uang seenaknya kita yg susah kerja apa2 jual beli keluar negri pakai dollar",Negatif,Tidak teridentifikasi
R04887,gU62EuPDWaY,2026-05-08 11:47:58,@Vall_Ey,"Kalo ini diterapkan negara wajib dituntut tidak boleh mati listrik 1 detik pun, ato internet wajib lancar di seluruh penjuru dunia, tanpa terkecuali, kalo di satu tempat ada yg tak terjangkau dua2nya sekaligus, negara wajib memberi ganti rugi ke rakyat2nya","Kalo ini diterapkan negara wajib dituntut tidak boleh mati listrik 1 detik pun, ato internet wajib lancar di seluruh penjuru dunia, tanpa terkecuali, kalo di satu tempat ada yg tak terjangkau dua2nya sekaligus, negara wajib memberi ganti rugi ke rakyat2nya",Netral,Tidak teridentifikasi
R05170,gU62EuPDWaY,2026-05-09 21:20:56,@joran_bamboe,"KALAU INDONESIA GINANAPUN CARANYA TETAP ADA CELA UNTUK KORUPSI,,,😂","KALAU INDONESIA GINANAPUN CARANYA TETAP ADA CELA UNTUK KORUPSI,,,",Negatif,Kepercayaan terhadap regulator
R04225,KqjkU_AQCJE,2026-01-18 03:44:15,@mhdarifsetiawan,"Sama aj, duit cash juga bisa di maling/dirampok.","Sama aj, duit cash juga bisa di maling dirampok.",Netral,Tidak teridentifikasi
R02659,ebkamQER1nM,2024-08-08 11:35:59,@pejuangkebenaran007,CBDC AKN JDI BLUNDER BESAR BUAT EKONOMI EKUADOR 🇮🇩🇮🇩,CBDC AKN JDI BLUNDER BESAR BUAT EKONOMI EKUADOR,Netral,Tidak teridentifikasi
R01535,SxMdI5sabb0,2023-01-30 01:25:52,@NgomonginUang,"Informasi ini udah bergulir cukup lama, dan bisa kita lihat sampe sejauh ini masih cukup stabil kok 😎","Informasi ini udah bergulir cukup lama, dan bisa kita lihat sampe sejauh ini masih cukup stabil kok",Netral,Tidak teridentifikasi
R02605,ebkamQER1nM,2024-08-08 07:09:06,@BANGZEN866,SEKELAS SISTEM PEMERINTAHAN AJA MASIH SERING KENA HACK APA LAGI SISTEM UANG ELEYRONIK,SEKELAS SISTEM PEMERINTAHAN AJA MASIH SERING KENA HACK APA LAGI SISTEM UANG ELEYRONIK,Negatif,Keamanan data dan kontrol
R03336,ebkamQER1nM,2024-08-15 07:43:55,@dampuawang2897,"permasalahannya bukan teknologinya, tapi sdm nya. bahaya kalo mentalnya masih bobrok","permasalahannya bukan teknologinya, tapi sdm nya. bahaya kalo mentalnya masih bobrok",Negatif,Tidak teridentifikasi
R04596,gU62EuPDWaY,2026-05-08 06:34:49,@f.muhammad_nurikram,Memikirkan apakah mungkin di dunia ini mata uang hanya 1 dengan berbasis digital apakah bisa?,Memikirkan apakah mungkin di dunia ini mata uang hanya 1 dengan berbasis digital apakah bisa?,Netral,Tidak teridentifikasi
R04779,gU62EuPDWaY,2026-05-08 09:13:53,@soegilar,"Masa dimana pengusaha jadi budak penguasa, yang lebih penting mekanisme pembuatan akun/dompet akan seperti apa,, apakah mencontek blockchain yang sudah populer atau kyc, terus sistem proteksinya akan bagaimana, karena orang tua dan yang tidak melek teknologi lebih mungkin akan dibuatkan dompet oleh orang lain itu jadi mirip seperti pembuatan rekening dibuatin lembaga untuk bansos dan beasiswa yang pada akhirnya penarikan dikuasai oleh orang tertentu dari oleh pemilik aslinya, jika itu berbentuk dompet pribadi maka masalah yang ditimbulkan akan sangat komplek. Itu hanya masalah dalam skala kecil,,, dalam skala besar uang para orang kaya akan diketahui dan jadi target hacker atau pajak dan penyitaan secara otomatis, kemudian cara pemulihan akan seperti apa jika cbdc berbentuk blockchain untuk orang yang kehilangan akses,,","Masa dimana pengusaha jadi budak penguasa, yang lebih penting mekanisme pembuatan akun dompet akan seperti apa,, apakah mencontek blockchain yang sudah populer atau kyc, terus sistem proteksinya akan bagaimana, karena orang tua dan yang tidak melek teknologi lebih mungkin akan dibuatkan dompet oleh orang lain itu jadi mirip seperti pembuatan rekening dibuatin lembaga untuk bansos dan beasiswa yang pada akhirnya penarikan dikuasai oleh orang tertentu dari oleh pemilik aslinya, jika itu berbentuk dompet pribadi maka masalah yang ditimbulkan akan sangat komplek. Itu hanya masalah dalam skala kecil,,, dalam skala besar uang para orang kaya akan diketahui dan jadi target hacker atau pajak dan penyitaan secara otomatis, kemudian cara pemulihan akan seperti apa jika cbdc berbentuk blockchain untuk orang yang kehilangan akses,,",Negatif,Keamanan data dan kontrol
R00628,Bn_MTSqW3bE,2022-12-13 00:25:56,@Muhammadsany-q3c,semoga pi network nih,semoga pi network nih,Netral,Tidak teridentifikasi
R01694,SxMdI5sabb0,2023-01-30 09:44:37,@NgomonginUang,Perlu waktu yang panjang agar bisa sosialisasi ini dengan baik terutama kalau udah bicara lintas generasi,Perlu waktu yang panjang agar bisa sosialisasi ini dengan baik terutama kalau udah bicara lintas generasi,Positif,Literasi dan kesiapan masyarakat
R02027,SxMdI5sabb0,2023-02-12 22:11:40,@DAN-hr4tm,Dulu melarang sekarang ikutan.  Ga paham,Dulu melarang sekarang ikutan. Ga paham,Netral,Literasi dan kesiapan masyarakat
R04958,gU62EuPDWaY,2026-05-08 13:46:24,@dirtybubblev6909,"Aku jadi inget, kalau suatu saat nanti mata uang dunia bukan lagi kertas.","Aku jadi inget, kalau suatu saat nanti mata uang dunia bukan lagi kertas.",Netral,Tidak teridentifikasi
R02471,ebkamQER1nM,2024-08-08 01:46:32,@ahmadxren5940,"@bigquake lah walaupun bukan punya Indonesia
Tetapi berdiri ny tetap lh di negara Indonesia
Setiap data per bank kan harus memiliki data pribadi dan data pribadi itu sudah di data oleh pemerintah
Jadi masi saja gak ada hubungannya dengan pemerintah

Bahkan BI selagi pemegang kendali uang milik pemerintah yang berada di luar negeri

Trus apa ada tau negara' Zimbabwe bukan kah mreka punya bank juga
Karena bank pemerintah mreka lah mencetak uang berlebih maka turun ny mata uang di negara tersebut.bahkan tidak dapat di gunakan.
Nah masi bertanya lagi gak ada hubungannya
Semua negara itu butuu bank dan bank butuh negara",lah walaupun bukan punya Indonesia Tetapi berdiri ny tetap lh di negara Indonesia Setiap data per bank kan harus memiliki data pribadi dan data pribadi itu sudah di data oleh pemerintah Jadi masi saja gak ada hubungannya dengan pemerintah Bahkan BI selagi pemegang kendali uang milik pemerintah yang berada di luar negeri Trus apa ada tau negara' Zimbabwe bukan kah mreka punya bank juga Karena bank pemerintah mreka lah mencetak uang berlebih maka turun ny mata uang di negara tersebut.bahkan tidak dapat di gunakan. Nah masi bertanya lagi gak ada hubungannya Semua negara itu butuu bank dan bank butuh negara,Negatif,Tidak teridentifikasi
R03650,PMuEX5Qbmzo,2025-03-07 07:43:18,@Eben_Heazer,Klu ini sampai terwujud berarti hacker lah yg menjadi raja sultan kalau bisa membobol sistem CBDC,Klu ini sampai terwujud berarti hacker lah yg menjadi raja sultan kalau bisa membobol sistem CBDC,Negatif,Keamanan data dan kontrol
R00235,CQr5wbSc-TI,2022-12-05 13:26:05,@respeksejati,Kok 'thumbnail' nya gitu amat sih. Yang keren dong :-),Kok 'thumbnail' nya gitu amat sih. Yang keren dong,Positif,Tidak teridentifikasi
R03021,PMuEX5Qbmzo,2024-08-13 16:15:20,@adityabedol328,Pemimpin yg baik dan tidak korup di Indonesia mimpi di siang bolong broo,Pemimpin yg baik dan tidak korup di Indonesia mimpi di siang bolong broo,Negatif,Tidak teridentifikasi
R04100,KqjkU_AQCJE,2026-01-16 23:13:30,@penonton3104,Indonesia juga harus hati hati ini buat pelajaran buat kita semua!,Indonesia juga harus hati hati ini buat pelajaran buat kita semua!,Netral,Tidak teridentifikasi
R04415,KqjkU_AQCJE,2026-02-04 06:34:43,@asaz1988,Terlalu mengejar kesenangan hidup maka seperti ini😂,Terlalu mengejar kesenangan hidup maka seperti ini,Netral,Tidak teridentifikasi
R00654,Bn_MTSqW3bE,2022-12-14 00:15:29,@sardilestari6456,Jangan belagu rakyat masih pada susah belagu modern,Jangan belagu rakyat masih pada susah belagu modern,Negatif,Tidak teridentifikasi
R04041,ebkamQER1nM,2025-11-21 14:06:47,@toherful,"Bukannya sama tuh ovo, dana, gopay, shopipay, sama2 topup bukan transfer","Bukannya sama tuh ovo, dana, gopay, shopipay, sama2 topup bukan transfer",Netral,Tidak teridentifikasi
R00389,wMPGW76Iy9A,2022-12-06 06:12:13,@wireloca,"Anehnya kebanyakan orang membandingkan crypto dan fiat currency. Padahal ini merupakan dua hal yang berbeda. Bahkan mereka menyebut bahwa rupiah digital merupakan alternatif dari cryptocurrency? sangat lucu. Padahal sudah jelas, rupiah digital itu tetap fiat payment biarpun dalam bentuk digital, tidak bisa dibandingkan dengan cryptocurrency yang benar-benar tidak terpusat dan diregulasi. Jikapun rupiah digital berbasis blockchain ini masih jauh dari konsep cryptocurrency yang ditawarkan oleh Satoshi Nakamoto dan tidak layak menyebutnya sebagai ""cryptocurrency"" lebih tepatnya stablecoin. Mari kita tidak membanding-bandingkan antara cryptocurrency dan fiat, karena pada dasarnya crypto dikembangkan sebagai alternatif pembayaran untuk melengkapi fiat, bukan merusaknya.","Anehnya kebanyakan orang membandingkan crypto dan fiat currency. Padahal ini merupakan dua hal yang berbeda. Bahkan mereka menyebut bahwa rupiah digital merupakan alternatif dari cryptocurrency? sangat lucu. Padahal sudah jelas, rupiah digital itu tetap fiat payment biarpun dalam bentuk digital, tidak bisa dibandingkan dengan cryptocurrency yang benar benar tidak terpusat dan diregulasi. Jikapun rupiah digital berbasis blockchain ini masih jauh dari konsep cryptocurrency yang ditawarkan oleh Satoshi Nakamoto dan tidak layak menyebutnya sebagai cryptocurrency lebih tepatnya stablecoin. Mari kita tidak membanding bandingkan antara cryptocurrency dan fiat, karena pada dasarnya crypto dikembangkan sebagai alternatif pembayaran untuk melengkapi fiat, bukan merusaknya.",Netral,Tidak teridentifikasi
R01892,SxMdI5sabb0,2023-02-04 17:57:27,@sangkutersss201,"Lapor boss proyek pertambangan crypto seperti pi network dan coredao lagi hangat hangatnya untuk dibahas🤔
""Next video""👍",Lapor boss proyek pertambangan crypto seperti pi network dan coredao lagi hangat hangatnya untuk dibahas Next video,Netral,Tidak teridentifikasi
R00721,Bn_MTSqW3bE,2022-12-16 10:12:33,@abrahammangudesa4830,Tidak ada bedanya dengan epaper money semua nya hanya didasarkan pada keyakinan pasar dan kepercayaan masyarakat rakyat karena rupiah adalah wujud kedaulatan negara Republik indonesia lewat bank Indonesia,Tidak ada bedanya dengan epaper money semua nya hanya didasarkan pada keyakinan pasar dan kepercayaan masyarakat rakyat karena rupiah adalah wujud kedaulatan negara Republik indonesia lewat bank Indonesia,Netral,Tidak teridentifikasi
R02902,PMuEX5Qbmzo,2024-08-13 13:31:56,@JoshRafG,"@Gelas-Senyum12 immutable kalo decentralized, mutable kalo centralized.

Coba pelajari lagi di youtube ya, masih belum dalam berarti pengetahuan blockchainnya. Gua saranin cek whiteboard crypto di youtube","Senyum12 immutable kalo decentralized, mutable kalo centralized. Coba pelajari lagi di youtube ya, masih belum dalam berarti pengetahuan blockchainnya. Gua saranin cek whiteboard crypto di youtube",Netral,Tidak teridentifikasi
R03505,PMuEX5Qbmzo,2024-09-02 08:16:01,@jjralley4856,"Alaaaa nanti jg ujung""nya dikorupsi",Alaaaa nanti jg ujung nya dikorupsi,Netral,Kepercayaan terhadap regulator
R03881,mODGGIy9JZE,2025-11-03 02:42:23,@koesbandriyo1052,Digital rupiah belum waktunya diluncurkan Karena masyarakat Indonesia belum semuanya paham perkembangan elektronik,Digital rupiah belum waktunya diluncurkan Karena masyarakat Indonesia belum semuanya paham perkembangan elektronik,Positif,Tidak teridentifikasi
R01380,SxMdI5sabb0,2023-01-29 07:52:47,@rapiteknik2012,"Mnrt sy , awalnya KCP bakal dikurangi, kemudian secara bertahap teller bakal berkurang sedikit demi sedikit","Mnrt sy , awalnya KCP bakal dikurangi, kemudian secara bertahap teller bakal berkurang sedikit demi sedikit",Netral,Tidak teridentifikasi
R01875,SxMdI5sabb0,2023-02-03 19:02:54,@sh9052,"Hidup Tanpa cash ini akan menuju ke wahyu 13: 16-17 tdk bisa membeli Dan menjual .
In adalah Salah satu tanda yg jelas menuju kedatangan Tuhan yesus yg ke 2 kalinya .

Sorry infonya ngak tepat .",Hidup Tanpa cash ini akan menuju ke wahyu 13 16 17 tdk bisa membeli Dan menjual . In adalah Salah satu tanda yg jelas menuju kedatangan Tuhan yesus yg ke 2 kalinya . Sorry infonya ngak tepat .,Netral,Tidak teridentifikasi
R05316,gU62EuPDWaY,2026-05-14 13:06:19,@MuchamadJainul-c4e,Min bahas film pesta babi dong😊,Min bahas film pesta babi dong,Netral,Tidak teridentifikasi
R02733,ebkamQER1nM,2024-08-09 12:10:01,@Runrun_Hyu,"Baguslah, jadi kita warga negara punya 2 opsi untuk bertransaksi & menabung","Baguslah, jadi kita warga negara punya 2 opsi untuk bertransaksi menabung",Netral,Tidak teridentifikasi
R05158,gU62EuPDWaY,2026-05-09 17:14:12,@shobatgraphics,ini ketika kekuatan satu negara menjadi sumber yaitu internet jika internet hilang semua hilang,ini ketika kekuatan satu negara menjadi sumber yaitu internet jika internet hilang semua hilang,Negatif,Tidak teridentifikasi
R04683,gU62EuPDWaY,2026-05-08 07:24:52,@onilestari3961,Gimana untuk desa tertinggal yaa 😢,Gimana untuk desa tertinggal yaa,Netral,Tidak teridentifikasi
R04145,KqjkU_AQCJE,2026-01-17 04:47:01,@Zarilzak,"Dari narasi yg dipaparkan Mimin ini, sistem digital tidak 100% aman, harus ada manual sebagai cadangan dibidang apapun.","Dari narasi yg dipaparkan Mimin ini, sistem digital tidak 100 aman, harus ada manual sebagai cadangan dibidang apapun.",Negatif,Tidak teridentifikasi
R03919,mODGGIy9JZE,2025-11-04 18:39:15,@dayleetips,Rupiah digital dihindari koruptor sebab bisa terus di-freeze itu walletnya😂,Rupiah digital dihindari koruptor sebab bisa terus di freeze itu walletnya,Negatif,Tidak teridentifikasi
R03669,PMuEX5Qbmzo,2025-05-12 05:17:02,@RiskyDrake,Jangan dipake ini apa maksudnya? Ada yang tau? Komen dibawah. Penasaran banget gua,Jangan dipake ini apa maksudnya? Ada yang tau? Komen dibawah. Penasaran banget gua,Netral,Tidak teridentifikasi
R05150,gU62EuPDWaY,2026-05-09 15:59:02,@ALmontanaz,"Solusinya kalo kalian punya uang lebih/tabungan jangan simpen di bank, jadiin logam mulia berbentuk fisik.","Solusinya kalo kalian punya uang lebih tabungan jangan simpen di bank, jadiin logam mulia berbentuk fisik.",Netral,Tidak teridentifikasi
R02786,SxMdI5sabb0,2024-08-12 06:18:10,@onepack1918,"Uang itu bentuk harta anda kan selain mobil dll. Artinya ada fisiknya, motor, mobil dan uang kertas itu sndiri.

Nah, kl digital, kan ngk ada fisiknya. Apa bukti kepemilikan anda?

Seandainya, catatan digital kepemilikan anda misalnya dihapus, maka anda akan kehilangan harta anda dlm sekejap.

Lalu anda mau apa? Nuntut ke sana n kemari agar harta yg tdk ada bntuk fisiknya itu kembali? Mmmm....  Coba kasih jawaban yg memuaskan.

Tks","Uang itu bentuk harta anda kan selain mobil dll. Artinya ada fisiknya, motor, mobil dan uang kertas itu sndiri. Nah, kl digital, kan ngk ada fisiknya. Apa bukti kepemilikan anda? Seandainya, catatan digital kepemilikan anda misalnya dihapus, maka anda akan kehilangan harta anda dlm sekejap. Lalu anda mau apa? Nuntut ke sana n kemari agar harta yg tdk ada bntuk fisiknya itu kembali? Mmmm.... Coba kasih jawaban yg memuaskan. Tks",Netral,Tidak teridentifikasi
R03005,PMuEX5Qbmzo,2024-08-13 15:39:36,@eilexion,"@Miftakhur-k8z ya itukan moto elite gembel wef.
Terjemahannya sih ""kalian gak punya apa2, kami yang punya semuanya""","k8z ya itukan moto elite gembel wef. Terjemahannya sih kalian gak punya apa2, kami yang punya semuanya",Negatif,Kepercayaan terhadap regulator
R04176,KqjkU_AQCJE,2026-01-17 10:33:09,@TriesJahit,Bagaimana dengan di kita,Bagaimana dengan di kita,Netral,Tidak teridentifikasi
R01857,SxMdI5sabb0,2023-02-03 04:37:56,@susultetrabuanasoeryo4217,Masalah kedua Kemampuan Penguasaan Teknologi informasi-nya?,Masalah kedua Kemampuan Penguasaan Teknologi informasi nya?,Netral,Tidak teridentifikasi
R03165,PMuEX5Qbmzo,2024-08-14 03:37:18,@vinamekasarish1180,"susah negara konoha, kemarin aja kebobolan data, ngeri aja klo konoha nerapin gini..","susah negara konoha, kemarin aja kebobolan data, ngeri aja klo konoha nerapin gini..",Negatif,Tidak teridentifikasi
R03041,PMuEX5Qbmzo,2024-08-13 16:51:30,@CeritaDariLangitOfficial,"FYI Indonesia Juga Sudah Buat BluePrint nya, di Bank Indonesia. Atau yg dikenal BSPI BluePrint Sistem pembayaran Indonesia. Saya sempat Ulas😉.","FYI Indonesia Juga Sudah Buat BluePrint nya, di Bank Indonesia. Atau yg dikenal BSPI BluePrint Sistem pembayaran Indonesia. Saya sempat Ulas .",Netral,Tidak teridentifikasi
R01814,SxMdI5sabb0,2023-02-01 22:24:00,@krstudio2019,klo negara bikin uang digital. mka yg ngtur adalah pemerintah dan lebih tau adalah para operator itu  sama halnya kya kasus Terra Luna dan FTX. bisa aja di kabur. atau ngaku terkena hack,klo negara bikin uang digital. mka yg ngtur adalah pemerintah dan lebih tau adalah para operator itu sama halnya kya kasus Terra Luna dan FTX. bisa aja di kabur. atau ngaku terkena hack,Negatif,Keamanan data dan kontrol
R03898,mODGGIy9JZE,2025-11-03 16:33:40,@dwicahyono5014,Semua akan kripto pada waktunya,Semua akan kripto pada waktunya,Positif,Tidak teridentifikasi
R02495,ebkamQER1nM,2024-08-08 02:35:45,@setyoprihandono3573,UANG-MU HILANG DALAM HITUNGAN DETIK !!!,UANG MU HILANG DALAM HITUNGAN DETIK !!!,Negatif,Keamanan data dan kontrol
R00138,CQr5wbSc-TI,2022-12-05 08:50:14,@alakita3184,ada udang di balik batu,ada udang di balik batu,Netral,Tidak teridentifikasi
R02858,PMuEX5Qbmzo,2024-08-13 12:42:05,@JoshRafG,"itu blockchain yg decentralized iya benar sangat susah di hack bahkan bs dibilang mustahil. Ini CBDC sangat Centralized, yg jaga networknya cuman 1 titik, gak kayak BTC yg ada jutaan komputer tersebar di banyak tempat yg ngamanin networknya","itu blockchain yg decentralized iya benar sangat susah di hack bahkan bs dibilang mustahil. Ini CBDC sangat Centralized, yg jaga networknya cuman 1 titik, gak kayak BTC yg ada jutaan komputer tersebar di banyak tempat yg ngamanin networknya",Negatif,Keamanan data dan kontrol
